gameid,startTime,endTime,homeTeam,homeShots,awayTeam,awayShots
2018020230,"2018-11-09T03:15:34Z","2018-11-09T03:18:12Z","MTL",0,"BUF",1
2018020238,"2018-11-10T03:03:09Z","2018-11-10T03:10:47Z","DET",3,"NYR",2
2018020242,"2018-11-10T20:38:26Z","2018-11-10T20:47:10Z","BUF",2,"VAN",2
2018020244,"2018-11-10T21:51:28Z","2018-11-10T21:54:56Z","DAL",3,"NSH",2
2018020181,"2018-11-02T01:39:52Z","2018-11-02T01:45:51Z","NYI",2,"PIT",3
2018020189,"2018-11-02T04:32:39Z","2018-11-02T17:23:20Z","ANA",1,"NYR",3
2018020193,"2018-11-03T04:45:55Z","2018-11-03T04:52:41Z","VAN",7,"COL",0
2018020194,"2018-11-03T04:36:14Z","2018-11-03T04:37:56Z","ARI",1,"CAR",1
2018020200,"2018-11-04T02:41:09Z","2018-11-04T02:48:13Z","WSH",1,"DAL",7
2018020206,"2018-11-04T05:05:10Z","2018-11-04T05:07:21Z","SJS",1,"PHI",0
2018020207,"2018-11-05T02:36:14Z","2018-11-05T02:39:14Z","OTT",0,"TBL",2
2018020209,"2018-11-05T04:39:22Z","2018-11-05T04:41:38Z","ANA",1,"CBJ",1
2018020210,"2018-11-06T02:36:28Z","2018-11-06T02:45:41Z","BOS",3,"DAL",2
2018020211,"2018-11-06T02:34:09Z","2018-11-06T02:40:22Z","NYI",3,"MTL",2
2018020219,"2018-11-07T03:13:00Z","2018-11-07T03:20:26Z","DET",1,"VAN",4
2018020229,"2018-11-09T02:33:24Z","2018-11-09T02:36:01Z","PHI",2,"ARI",0
2018020230,"2018-11-09T03:15:34Z","2018-11-09T03:18:12Z","MTL",0,"BUF",1
2018020238,"2018-11-10T03:03:09Z","2018-11-10T03:10:47Z","DET",3,"NYR",2
2018020242,"2018-11-10T20:38:26Z","2018-11-10T20:47:10Z","BUF",2,"VAN",2
2018020244,"2018-11-10T21:51:28Z","2018-11-10T21:54:56Z","DAL",3,"NSH",2
2018020250,"2018-11-11T02:40:33Z","2018-11-11T02:48:53Z","CAR",0,"DET",4
2018020251,"2018-11-11T02:42:38Z","2018-11-11T02:48:19Z","CBJ",4,"NYR",1
2018020261,"2018-11-13T02:33:55Z","2018-11-13T02:36:18Z","CAR",3,"CHI",0
2018020263,"2018-11-13T05:55:12Z","2018-11-13T06:05:01Z","ANA",4,"NSH",10
2018020286,"2018-11-17T03:42:39Z","2018-11-17T03:46:07Z","DAL",6,"BOS",0
2018020287,"2018-11-17T03:30:42Z","2018-11-17T03:37:21Z","WPG",1,"BUF",2
2018020288,"2018-11-17T04:04:09Z","2018-11-17T04:10:21Z","CHI",1,"LAK",0
2018020289,"2018-11-17T04:47:18Z","2018-11-17T04:48:11Z","COL",0,"WSH",1
2018020291,"2018-11-17T05:37:54Z","2018-11-17T05:43:01Z","ANA",2,"TOR",4
2018020292,"2018-11-17T20:37:22Z","2018-11-17T20:44:48Z","NJD",2,"DET",6
2018020293,"2018-11-17T20:45:33Z","2018-11-17T20:48:28Z","PHI",0,"TBL",3
2018020307,"2018-11-19T03:40:10Z","2018-11-19T03:48:55Z","ANA",3,"COL",3
2018020310,"2018-11-20T02:43:24Z","2018-11-20T02:45:27Z","PIT",0,"BUF",1
2018020311,"2018-11-20T03:25:18Z","2018-11-20T03:30:41Z","MTL",3,"WSH",1
2018020317,"2018-11-21T06:08:01Z","2018-11-21T06:09:22Z","SJS",0,"EDM",1
2018020324,"2018-11-22T03:05:27Z","2018-11-22T03:07:36Z","DET",2,"BOS",1
2018020328,"2018-11-22T04:40:03Z","2018-11-22T04:46:17Z","ARI",0,"VGK",5
2018020333,"2018-11-23T23:39:10Z","2018-11-23T23:45:57Z","BUF",5,"MTL",1
2018020334,"2018-11-23T23:42:19Z","2018-11-23T23:48:03Z","NJD",0,"NYI",3
2018020337,"2018-11-23T23:29:42Z","2018-11-23T23:31:38Z","ANA",2,"EDM",0
2018020340,"2018-11-24T03:17:09Z","2018-11-24T03:20:09Z","BOS",2,"PIT",1
2018020350,"2018-11-25T02:41:58Z","2018-11-25T02:49:37Z","DET",1,"BUF",3
2018020351,"2018-11-25T02:43:36Z","2018-11-25T02:48:25Z","FLA",0,"CHI",4
2018020363,"2018-11-27T02:49:26Z","2018-11-27T02:52:42Z","FLA",1,"NJD",0
2018020367,"2018-11-28T02:46:03Z","2018-11-28T02:50:49Z","BUF",3,"SJS",0
2018020375,"2018-11-28T04:34:06Z","2018-11-28T04:40:46Z","EDM",2,"DAL",2
2018020376,"2018-11-28T05:31:20Z","2018-11-28T05:33:18Z","VAN",0,"LAK",2
2018020380,"2018-11-29T04:39:15Z","2018-11-29T04:44:15Z","CGY",0,"DAL",1
2018020382,"2018-11-30T03:35:58Z","2018-11-30T03:45:29Z","BOS",2,"NYI",6
2018020390,"2018-12-01T02:41:46Z","2018-12-01T02:46:43Z","FLA",1,"BUF",2
2018020392,"2018-12-01T03:12:02Z","2018-12-01T03:14:50Z","CAR",0,"ANA",1
2018020393,"2018-12-01T04:41:22Z","2018-12-01T04:46:33Z","COL",0,"STL",2
2018020399,"2018-12-02T02:52:54Z","2018-12-02T02:57:11Z","FLA",1,"TBL",1
2018020400,"2018-12-02T02:51:59Z","2018-12-02T03:01:48Z","NJD",1,"WPG",6
2018020408,"2018-12-03T01:45:21Z","2018-12-03T01:54:08Z","NYR",2,"WPG",8
2018020416,"2018-12-05T03:09:52Z","2018-12-05T03:17:45Z","BUF",4,"TOR",2
2018020422,"2018-12-05T03:07:16Z","2018-12-05T03:16:07Z","DET",1,"TBL",1
2018020426,"2018-12-06T03:33:28Z","2018-12-06T03:41:39Z","STL",2,"EDM",3
2018020429,"2018-12-07T02:39:22Z","2018-12-07T02:45:37Z","TOR",1,"DET",2
2018020431,"2018-12-07T02:37:44Z","2018-12-07T02:38:42Z","PHI",0,"CBJ",1
2018020447,"2018-12-09T02:40:07Z","2018-12-09T02:43:43Z","OTT",2,"PIT",0
2018020450,"2018-12-09T02:41:49Z","2018-12-09T02:51:21Z","FLA",3,"NYR",4
2018020456,"2018-12-10T00:37:07Z","2018-12-10T00:41:19Z","OTT",1,"BOS",3
2018020458,"2018-12-10T03:41:45Z","2018-12-10T03:50:25Z","ANA",6,"NJD",1
2018020461,"2018-12-11T02:37:04Z","2018-12-11T02:44:34Z","NYI",3,"PIT",1
2018020466,"2018-12-12T02:52:27Z","2018-12-12T02:57:43Z","BUF",4,"LAK",0
2018020477,"2018-12-13T04:10:13Z","2018-12-13T04:12:43Z","CGY",3,"PHI",1
2018020483,"2018-12-14T03:44:43Z","2018-12-14T03:49:29Z","NSH",2,"VAN",1
2018020485,"2018-12-14T03:42:03Z","2018-12-14T03:43:15Z","WPG",1,"EDM",0
2018020487,"2018-12-15T02:34:51Z","2018-12-15T02:39:39Z","NJD",1,"VGK",1
2018020488,"2018-12-15T02:39:24Z","2018-12-15T02:44:23Z","NYR",1,"ARI",4
2018020491,"2018-12-15T03:08:06Z","2018-12-15T03:15:04Z","CAR",1,"WSH",1
2018020492,"2018-12-15T03:40:32Z","2018-12-15T03:46:17Z","STL",1,"COL",1
2018020493,"2018-12-15T04:10:11Z","2018-12-15T04:11:34Z","CHI",0,"WPG",3
2018020497,"2018-12-16T02:45:06Z","2018-12-16T03:06:29Z","FLA",1,"TOR",0
2018020498,"2018-12-16T02:41:01Z","2018-12-16T02:48:49Z","NYI",2,"DET",6
2018020499,"2018-12-16T02:33:33Z","2018-12-16T02:40:48Z","PIT",3,"LAK",4
2018020500,"2018-12-16T02:37:21Z","2018-12-16T02:44:40Z","WSH",3,"BUF",7
2018020501,"2018-12-16T02:39:59Z","2018-12-16T02:41:59Z","CBJ",0,"ANA",1
2018020502,"2018-12-16T03:49:49Z","2018-12-16T03:57:44Z","NSH",2,"NJD",4
2018020505,"2018-12-16T20:13:22Z","2018-12-16T20:16:59Z","NYR",0,"VGK",1
2018020510,"2018-12-17T02:40:28Z","2018-12-17T02:48:44Z","WPG",6,"TBL",2
2018020515,"2018-12-18T03:14:35Z","2018-12-18T03:15:46Z","OTT",1,"NSH",0
2018020537,"2018-12-21T04:40:32Z","2018-12-21T04:48:54Z","CGY",7,"TBL",2
2018020549,"2018-12-22T23:38:39Z","2018-12-22T23:41:08Z","VGK",1,"MTL",1
2018020550,"2018-12-22T23:42:44Z","2018-12-22T23:45:39Z","SJS",0,"LAK",3
2018020556,"2018-12-23T03:41:56Z","2018-12-23T03:48:03Z","MIN",1,"DAL",2
2018020561,"2018-12-24T02:38:52Z","2018-12-24T02:45:40Z","NYR",2,"PHI",3
2018020563,"2018-12-24T03:05:04Z","2018-12-24T03:10:33Z","TOR",2,"DET",2
2018020565,"2018-12-24T03:31:52Z","2018-12-24T03:35:13Z","VGK",4,"LAK",1
2018020566,"2018-12-24T03:34:16Z","2018-12-24T03:42:36Z","SJS",8,"ARI",1
2018020568,"2018-12-28T02:36:11Z","2018-12-28T02:37:46Z","NYR",0,"CBJ",1
2018020571,"2018-12-28T03:20:03Z","2018-12-28T03:21:08Z","TBL",1,"PHI",0
2018020587,"2018-12-30T02:30:29Z","2018-12-30T02:38:13Z","BUF",2,"BOS",3
2018020595,"2018-12-30T04:39:21Z","2018-12-30T04:41:30Z","COL",0,"CHI",2
2018020596,"2018-12-30T05:37:51Z","2018-12-30T05:44:14Z","CGY",3,"VAN",3
2018020597,"2018-12-30T05:41:57Z","2018-12-30T05:42:57Z","ANA",0,"ARI",1
2018020606,"2019-01-01T03:23:00Z","2019-01-01T03:28:58Z","DET",3,"FLA",2
2018020607,"2019-01-01T03:34:23Z","2019-01-01T03:35:53Z","COL",0,"LAK",1
2018020608,"2019-01-01T04:05:56Z","2019-01-01T04:06:59Z","DAL",0,"MTL",1
2018020611,"2019-01-01T03:32:08Z","2019-01-01T03:33:27Z","ANA",0,"TBL",1
2018020615,"2019-01-03T02:51:52Z","2019-01-03T02:54:14Z","OTT",1,"VAN",1
2018020624,"2019-01-04T03:08:49Z","2019-01-04T03:13:15Z","NYI",2,"CHI",2
2018020630,"2019-01-05T03:09:29Z","2019-01-05T03:16:14Z","DET",1,"NSH",2
2018020632,"2019-01-05T03:34:18Z","2019-01-05T03:40:57Z","DAL",4,"WSH",3
2018020634,"2019-01-05T04:45:02Z","2019-01-05T04:51:53Z","ARI",0,"NJD",4
2018020636,"2019-01-05T20:36:32Z","2019-01-05T20:39:20Z","PHI",0,"CGY",1
2018020641,"2019-01-06T02:37:29Z","2019-01-06T02:38:39Z","FLA",0,"CBJ",1
2018020668,"2019-01-10T03:35:43Z","2019-01-10T03:37:04Z","CHI",0,"NSH",1
2018020670,"2019-01-10T05:36:39Z","2019-01-10T05:39:27Z","ANA",0,"OTT",2
2018020675,"2019-01-11T02:39:54Z","2019-01-11T02:43:04Z","CBJ",1,"NSH",0
2018020679,"2019-01-11T04:34:42Z","2019-01-11T04:42:57Z","EDM",6,"FLA",2
2018020680,"2019-01-11T05:37:20Z","2019-01-11T05:42:51Z","VAN",3,"ARI",1
2018020692,"2019-01-13T02:41:01Z","2019-01-13T02:48:20Z","WSH",1,"CBJ",1
2018020694,"2019-01-13T04:07:57Z","2019-01-13T04:09:53Z","CHI",0,"VGK",1
2018020701,"2019-01-14T01:32:32Z","2019-01-14T01:40:10Z","WPG",7,"ANA",3
2018020705,"2019-01-15T03:14:58Z","2019-01-15T03:16:23Z","BOS",0,"MTL",1
2018020711,"2019-01-16T02:34:06Z","2019-01-16T02:36:57Z","NYI",1,"STL",0
2018020717,"2019-01-16T03:41:01Z","2019-01-16T03:50:27Z","MIN",5,"LAK",2
2018020723,"2019-01-17T05:09:39Z","2019-01-17T05:11:57Z","CGY",0,"BUF",1
2018020724,"2019-01-17T05:43:56Z","2019-01-17T05:50:36Z","VAN",2,"EDM",5
2018020738,"2019-01-19T04:40:33Z","2019-01-19T04:46:50Z","ARI",2,"PIT",5
2018020760,"2019-01-23T02:43:54Z","2019-01-23T02:47:21Z","WSH",2,"SJS",2
2018020762,"2019-01-23T04:03:05Z","2019-01-23T04:09:16Z","CHI",3,"NYI",4
2018020763,"2019-01-23T04:42:11Z","2019-01-23T04:46:50Z","CGY",1,"CAR",0
2018020773,"2019-01-30T02:45:25Z","2019-01-30T02:53:02Z","BOS",1,"WPG",2
2018020778,"2019-02-01T02:36:26Z","2019-02-01T02:42:31Z","BOS",0,"PHI",5
2018020783,"2019-02-02T02:34:36Z","2019-02-02T02:45:02Z","NYI",4,"TBL",1
2018020786,"2019-02-02T03:40:12Z","2019-02-02T03:44:07Z","DET",4,"TOR",1
2018020789,"2019-02-02T20:38:40Z","2019-02-02T20:41:14Z","PHI",3,"EDM",0
2018020790,"2019-02-02T21:33:33Z","2019-02-02T21:37:46Z","MTL",1,"NJD",3
2018020799,"2019-02-03T03:58:34Z","2019-02-03T04:00:13Z","MIN",0,"CHI",2
2018020801,"2019-02-03T06:02:24Z","2019-02-03T06:05:54Z","SJS",2,"ARI",0
2018020803,"2019-02-03T21:42:41Z","2019-02-03T21:44:38Z","MTL",2,"EDM",2
2018020806,"2019-02-05T02:31:07Z","2019-02-05T02:32:23Z","NYR",0,"LAK",1
2018020810,"2019-02-06T02:36:49Z","2019-02-06T02:46:02Z","BUF",5,"MIN",3
2018020816,"2019-02-06T03:15:58Z","2019-02-06T03:26:13Z","TBL",0,"VGK",6
2018020818,"2019-02-06T03:34:52Z","2019-02-06T03:39:31Z","WPG",1,"SJS",2
2018020822,"2019-02-07T03:46:02Z","2019-02-07T03:54:35Z","NYR",6,"BOS",1
2018020823,"2019-02-08T02:43:25Z","2019-02-08T02:49:02Z","BUF",1,"CAR",3
2018020824,"2019-02-08T02:40:19Z","2019-02-08T02:45:34Z","FLA",4,"PIT",1
2018020825,"2019-02-08T02:30:33Z","2019-02-08T02:38:49Z","NJD",1,"NYI",3
2018020826,"2019-02-08T02:34:59Z","2019-02-08T02:42:43Z","PHI",2,"LAK",2
2018020827,"2019-02-08T02:45:01Z","2019-02-08T02:49:45Z","WSH",3,"COL",2
2018020831,"2019-02-08T03:03:21Z","2019-02-08T03:10:51Z","TBL",2,"STL",1
2018020832,"2019-02-08T03:34:17Z","2019-02-08T03:36:16Z","NSH",1,"DAL",0
2018020834,"2019-02-08T04:07:35Z","2019-02-08T04:12:00Z","CHI",3,"VAN",2
2018020838,"2019-02-09T20:44:52Z","2019-02-09T20:50:47Z","BOS",4,"LAK",1
2018020841,"2019-02-09T20:38:29Z","2019-02-09T20:42:30Z","NYI",2,"COL",3
2018020846,"2019-02-10T02:42:11Z","2019-02-10T02:46:57Z","MTL",0,"TOR",1
2018020848,"2019-02-10T02:42:38Z","2019-02-10T02:44:49Z","WSH",0,"FLA",3
2018020850,"2019-02-10T05:44:06Z","2019-02-10T05:51:04Z","VAN",1,"CGY",0
2018020852,"2019-02-10T20:18:11Z","2019-02-10T20:26:50Z","NSH",0,"STL",1
2018020853,"2019-02-10T22:39:29Z","2019-02-10T22:46:16Z","BOS",4,"COL",2
2018020877,"2019-02-15T02:41:09Z","2019-02-15T02:47:23Z","FLA",5,"CGY",2
2018020886,"2019-02-15T06:18:16Z","2019-02-15T06:25:42Z","LAK",3,"VAN",1
2018020890,"2019-02-16T04:12:09Z","2019-02-16T04:18:29Z","MIN",3,"NJD",1
2018020892,"2019-02-16T20:43:41Z","2019-02-16T20:45:47Z","PHI",2,"DET",0
2018020897,"2019-02-17T02:46:18Z","2019-02-17T02:51:13Z","WPG",1,"OTT",4
2018020915,"2019-02-19T05:51:21Z","2019-02-19T05:58:38Z","SJS",5,"BOS",1
2018020921,"2019-02-20T03:45:31Z","2019-02-20T03:46:45Z","STL",1,"TOR",0
2018020924,"2019-02-20T04:34:44Z","2019-02-20T04:42:27Z","EDM",7,"ARI",2
2018020925,"2019-02-21T03:11:59Z","2019-02-21T03:18:22Z","DET",3,"CHI",3
2018020928,"2019-02-21T05:37:04Z","2019-02-21T05:46:36Z","VGK",3,"BOS",1
2018020935,"2019-02-22T03:12:34Z","2019-02-22T03:21:05Z","TBL",3,"BUF",1
2018020938,"2019-02-22T04:35:44Z","2019-02-22T04:38:36Z","EDM",1,"NYI",0
2018020939,"2019-02-22T05:36:28Z","2019-02-22T05:39:11Z","VAN",1,"ARI",1
2018020947,"2019-02-23T23:29:00Z","2019-02-23T23:35:29Z","STL",6,"BOS",2
2018020953,"2019-02-24T04:00:33Z","2019-02-24T04:05:50Z","PHI",2,"PIT",3
2018020956,"2019-02-24T20:13:54Z","2019-02-24T20:19:08Z","WSH",3,"NYR",1
2018020960,"2019-02-25T02:37:22Z","2019-02-25T02:41:07Z","MIN",1,"STL",0
2018020964,"2019-02-26T03:13:14Z","2019-02-26T03:19:58Z","TBL",3,"LAK",1
2018020965,"2019-02-26T03:37:39Z","2019-02-26T03:45:54Z","NSH",1,"EDM",0
2018020966,"2019-02-26T04:47:29Z","2019-02-26T04:49:10Z","COL",1,"FLA",1
2018020977,"2019-02-27T04:41:54Z","2019-02-27T04:51:50Z","ARI",6,"FLA",7
2018020981,"2019-02-28T03:15:05Z","2019-02-28T03:19:19Z","NYR",1,"TBL",2
2018020982,"2019-02-28T05:05:40Z","2019-02-28T05:17:37Z","COL",4,"VAN",3
2018020986,"2019-03-01T02:48:57Z","2019-03-01T02:53:41Z","CBJ",2,"PHI",2
2018020990,"2019-03-01T06:13:10Z","2019-03-01T06:18:55Z","LAK",2,"DAL",5
2018020991,"2019-03-02T02:41:04Z","2019-03-02T02:50:53Z","BUF",3,"PIT",3
2018021005,"2019-03-03T02:36:25Z","2019-03-03T02:38:48Z","FLA",2,"CAR",1
2018021009,"2019-03-03T19:58:44Z","2019-03-03T20:05:45Z","NYR",2,"WSH",2
2018021015,"2019-03-04T03:05:10Z","2019-03-04T03:11:01Z","MIN",0,"NSH",3
2018021019,"2019-03-06T02:45:35Z","2019-03-06T02:48:46Z","BOS",2,"CAR",1
2018021020,"2019-03-06T02:33:01Z","2019-03-06T02:41:33Z","NJD",2,"CBJ",2
2018021021,"2019-03-06T02:31:48Z","2019-03-06T02:39:01Z","NYI",0,"OTT",1
2018021022,"2019-03-06T02:40:33Z","2019-03-06T02:44:03Z","PIT",2,"FLA",1
2018021024,"2019-03-06T03:43:34Z","2019-03-06T03:50:24Z","NSH",0,"MIN",1
2018021026,"2019-03-06T04:43:00Z","2019-03-06T04:46:24Z","COL",2,"DET",2
2018021030,"2019-03-07T04:39:35Z","2019-03-07T04:44:46Z","VAN",4,"TOR",1
2018021036,"2019-03-08T03:10:40Z","2019-03-08T03:17:55Z","DET",3,"NYR",3
2018021038,"2019-03-08T04:06:27Z","2019-03-08T04:14:19Z","CHI",7,"BUF",5
2018021049,"2019-03-09T23:23:12Z","2019-03-09T23:27:17Z","SJS",2,"STL",1
2018021071,"2019-03-12T03:43:57Z","2019-03-12T03:45:29Z","EDM",1,"NYR",0
2018021098,"2019-03-16T04:42:28Z","2019-03-16T04:49:33Z","VAN",1,"NJD",2
2018021102,"2019-03-17T01:39:53Z","2019-03-17T01:45:58Z","BOS",4,"CBJ",3
2018021109,"2019-03-17T04:41:26Z","2019-03-17T04:42:48Z","ARI",0,"EDM",2
2018021112,"2019-03-17T23:29:07Z","2019-03-17T23:35:58Z","BUF",1,"STL",6
2018021113,"2019-03-18T00:42:26Z","2019-03-18T00:43:44Z","MIN",0,"NYI",1
2018021114,"2019-03-18T01:43:14Z","2019-03-18T01:52:09Z","DAL",5,"VAN",3
2018021115,"2019-03-18T02:12:56Z","2019-03-18T02:21:00Z","PIT",7,"PHI",6
2018021119,"2019-03-19T03:05:56Z","2019-03-19T03:06:25Z","CHI",0,"VAN",1
2018021126,"2019-03-20T01:41:57Z","2019-03-20T01:51:23Z","CAR",4,"PIT",2
2018021133,"2019-03-21T02:23:40Z","2019-03-21T02:29:06Z","WSH",2,"TBL",2
2018021141,"2019-03-22T02:36:12Z","2019-03-22T02:43:09Z","NSH",1,"PIT",1
2018021149,"2019-03-23T04:28:46Z","2019-03-23T04:30:18Z","ANA",1,"SJS",0
2018021150,"2019-03-23T19:30:43Z","2019-03-23T19:36:52Z","NJD",2,"ARI",1
2018021153,"2019-03-23T22:33:40Z","2019-03-23T22:36:34Z","EDM",0,"OTT",2
2018021154,"2019-03-24T01:45:07Z","2019-03-24T01:48:19Z","TOR",2,"NYR",3
2018021162,"2019-03-24T04:34:21Z","2019-03-24T04:35:38Z","VGK",0,"DET",1
2018021163,"2019-03-24T05:03:03Z","2019-03-24T05:10:27Z","LAK",4,"ANA",1
2018021166,"2019-03-25T01:45:27Z","2019-03-25T01:49:45Z","CAR",1,"MTL",1
2018021167,"2019-03-25T02:43:43Z","2019-03-25T02:45:20Z","CHI",2,"COL",0
2018021185,"2019-03-28T01:36:51Z","2019-03-28T01:46:09Z","PHI",5,"TOR",3
2018021189,"2019-03-29T01:41:00Z","2019-03-29T01:44:24Z","BUF",2,"DET",1
2018021194,"2019-03-29T03:32:18Z","2019-03-29T03:37:53Z","EDM",3,"DAL",2
2018021195,"2019-03-29T04:30:55Z","2019-03-29T04:38:49Z","VAN",4,"LAK",3
2018021200,"2019-03-30T03:39:44Z","2019-03-30T03:47:37Z","COL",3,"ARI",3
2018021207,"2019-03-31T01:23:58Z","2019-03-31T01:30:29Z","NJD",1,"STL",3
2018021211,"2019-03-31T03:41:20Z","2019-03-31T03:41:48Z","SJS",1,"VGK",0
2018021213,"2019-03-31T04:36:15Z","2019-03-31T04:42:02Z","VAN",1,"DAL",3
2018021214,"2019-03-31T05:06:08Z","2019-03-31T05:14:17Z","LAK",3,"CHI",2
2018021225,"2019-04-02T02:29:39Z","2019-04-02T02:36:41Z","STL",2,"COL",3
2018021226,"2019-04-02T03:06:01Z","2019-04-02T03:11:21Z","CHI",2,"WPG",6
2018021240,"2019-04-04T02:38:44Z","2019-04-04T02:45:02Z","CHI",2,"STL",1
2018021244,"2019-04-05T01:39:50Z","2019-04-05T01:46:43Z","FLA",3,"NYI",4
2018021251,"2019-04-05T03:39:02Z","2019-04-05T03:41:30Z","COL",1,"WPG",1
2018021254,"2019-04-06T01:40:31Z","2019-04-06T01:47:31Z","NYR",1,"CBJ",6
2018021258,"2019-04-06T22:32:58Z","2019-04-06T22:42:01Z","STL",6,"VAN",2
2018021259,"2019-04-07T01:56:15Z","2019-04-07T02:03:07Z","MTL",2,"TOR",4
2018021262,"2019-04-07T01:54:00Z","2019-04-07T01:55:05Z","FLA",0,"NJD",2
