gameid,startTime,endTime,homeTeam,homeShots,awayTeam,awayShots
2016020149,"2016-11-04T01:40:06Z","2016-11-04T01:47:34Z","WSH",3,"WPG",0
2016020151,"2016-11-04T02:24:57Z","2016-11-04T02:34:55Z","TBL",2,"BOS",3
2016020152,"2016-11-04T02:11:26Z","2016-11-04T02:17:14Z","FLA",3,"NJD",1
2016020155,"2016-11-04T04:34:11Z","2016-11-04T04:44:31Z","ARI",0,"NSH",6
2016020156,"2016-11-04T05:10:56Z","2016-11-04T05:15:23Z","LAK",2,"PIT",1
2016020167,"2016-11-06T02:40:13Z","2016-11-06T02:46:56Z","NYI",4,"EDM",5
2016020169,"2016-11-06T01:41:39Z","2016-11-06T01:46:20Z","STL",2,"CBJ",1
2016020170,"2016-11-06T03:36:20Z","2016-11-06T03:41:37Z","NSH",3,"CAR",1
2016020178,"2016-11-07T02:51:29Z","2016-11-07T03:00:16Z","CHI",2,"DAL",4
2016020183,"2016-11-09T02:45:20Z","2016-11-09T02:53:08Z","NJD",3,"CAR",3
2016020185,"2016-11-09T02:34:05Z","2016-11-09T02:40:04Z","PHI",2,"DET",3
2016020193,"2016-11-10T02:45:18Z","2016-11-10T02:47:21Z","CBJ",1,"ANA",1
2016020194,"2016-11-10T03:10:11Z","2016-11-10T03:19:08Z","BUF",8,"OTT",0
2016020195,"2016-11-10T03:40:39Z","2016-11-10T03:41:37Z","STL",0,"CHI",1
2016020206,"2016-11-12T02:43:21Z","2016-11-12T02:51:31Z","BUF",0,"NJD",1
2016020209,"2016-11-12T04:09:23Z","2016-11-12T04:13:10Z","CHI",0,"WSH",1
2016020210,"2016-11-12T04:43:23Z","2016-11-12T04:45:00Z","COL",4,"WPG",1
2016020214,"2016-11-13T02:57:54Z","2016-11-13T03:03:20Z","FLA",4,"NYI",0
2016020223,"2016-11-13T21:38:13Z","2016-11-13T21:47:30Z","WPG",0,"LAK",2
2016020224,"2016-11-13T23:39:05Z","2016-11-13T23:41:14Z","VAN",4,"DAL",0
2016020225,"2016-11-14T00:37:32Z","2016-11-14T00:43:05Z","OTT",2,"MIN",5
2016020230,"2016-11-16T02:43:30Z","2016-11-16T02:51:56Z","PHI",1,"OTT",0
2016020232,"2016-11-16T02:36:01Z","2016-11-16T02:37:58Z","CBJ",2,"WSH",0
2016020234,"2016-11-16T03:03:12Z","2016-11-16T03:07:19Z","MTL",1,"FLA",3
2016020239,"2016-11-16T04:00:11Z","2016-11-16T04:01:41Z","DAL",0,"NJD",1
2016020244,"2016-11-17T05:49:19Z","2016-11-17T05:51:55Z","CGY",1,"ARI",0
2016020255,"2016-11-19T02:32:00Z","2016-11-19T02:36:50Z","NYI",1,"PIT",1
2016020263,"2016-11-20T02:44:32Z","2016-11-20T02:53:00Z","BUF",6,"PIT",4
2016020269,"2016-11-20T03:45:51Z","2016-11-20T03:48:05Z","ARI",3,"SJS",0
2016020270,"2016-11-20T05:32:21Z","2016-11-20T05:40:09Z","VAN",5,"CHI",4
2016020272,"2016-11-21T02:48:43Z","2016-11-21T02:58:43Z","NYR",2,"FLA",1
2016020278,"2016-11-22T02:39:45Z","2016-11-22T02:43:20Z","CBJ",3,"COL",1
2016020280,"2016-11-22T04:13:27Z","2016-11-22T04:15:28Z","DAL",1,"MIN",0
2016020287,"2016-11-23T05:44:53Z","2016-11-23T05:53:55Z","ANA",7,"NYI",1
2016020288,"2016-11-24T02:37:33Z","2016-11-24T02:44:47Z","BUF",3,"DET",1
2016020289,"2016-11-24T02:46:48Z","2016-11-24T02:53:46Z","NJD",1,"TOR",5
2016020310,"2016-11-26T03:10:58Z","2016-11-26T03:15:29Z","NJD",0,"DET",3
2016020312,"2016-11-26T04:49:48Z","2016-11-26T04:57:10Z","ARI",0,"EDM",3
2016020315,"2016-11-27T02:48:29Z","2016-11-27T02:54:40Z","DET",3,"MTL",2
2016020316,"2016-11-27T02:34:31Z","2016-11-27T03:22:58Z","FLA",3,"CBJ",4
2016020317,"2016-11-27T02:50:56Z","2016-11-27T02:58:29Z","PIT",4,"NJD",2
2016020318,"2016-11-27T03:36:33Z","2016-11-27T03:45:06Z","STL",2,"MIN",4
2016020319,"2016-11-27T05:37:21Z","2016-11-27T05:45:36Z","COL",4,"VAN",3
2016020320,"2016-11-27T06:09:57Z","2016-11-27T06:12:29Z","LAK",3,"CHI",0
2016020328,"2016-11-29T02:35:03Z","2016-11-29T02:38:03Z","NYI",2,"CGY",0
2016020329,"2016-11-29T03:39:22Z","2016-11-29T03:44:01Z","STL",2,"DAL",2
2016020331,"2016-11-30T03:15:33Z","2016-11-30T03:27:28Z","PHI",1,"BOS",6
2016020336,"2016-11-30T04:13:45Z","2016-11-30T04:19:55Z","CHI",3,"FLA",4
2016020341,"2016-11-30T05:37:40Z","2016-11-30T05:39:19Z","SJS",1,"ARI",0
2016020345,"2016-12-02T02:39:00Z","2016-12-02T02:51:16Z","BOS",6,"CAR",2
2016020349,"2016-12-02T03:21:04Z","2016-12-02T03:22:10Z","OTT",0,"PHI",1
2016020350,"2016-12-02T03:06:27Z","2016-12-02T03:08:52Z","DET",2,"FLA",1
2016020353,"2016-12-02T04:09:00Z","2016-12-02T04:11:29Z","CHI",1,"NJD",0
2016020357,"2016-12-03T04:39:23Z","2016-12-03T04:49:00Z","CGY",4,"MIN",1
2016020362,"2016-12-03T21:53:47Z","2016-12-03T22:01:27Z","NSH",3,"NJD",1
2016020364,"2016-12-04T02:38:36Z","2016-12-04T02:48:13Z","TBL",5,"WSH",4
2016020366,"2016-12-04T02:38:19Z","2016-12-04T02:39:17Z","STL",0,"WPG",1
2016020367,"2016-12-04T02:39:37Z","2016-12-04T02:47:50Z","VAN",1,"TOR",7
2016020368,"2016-12-04T03:54:16Z","2016-12-04T04:03:25Z","ARI",7,"CBJ",10
2016020370,"2016-12-04T05:39:33Z","2016-12-04T05:43:41Z","EDM",2,"ANA",1
2016020371,"2016-12-05T00:30:10Z","2016-12-05T00:32:17Z","CAR",2,"TBL",1
2016020372,"2016-12-05T01:33:16Z","2016-12-05T01:35:41Z","NYI",0,"DET",2
2016020376,"2016-12-05T05:10:29Z","2016-12-05T05:16:14Z","EDM",2,"MIN",1
2016020377,"2016-12-04T22:42:21Z","2016-12-04T22:50:23Z","LAK",3,"MTL",5
2016020378,"2016-12-06T02:37:49Z","2016-12-06T02:40:16Z","BOS",2,"FLA",0
2016020380,"2016-12-06T02:42:25Z","2016-12-06T02:46:06Z","WSH",1,"BUF",1
2016020382,"2016-12-07T02:44:58Z","2016-12-07T02:48:49Z","BUF",2,"EDM",0
2016020385,"2016-12-07T02:41:05Z","2016-12-07T02:49:18Z","PHI",2,"FLA",2
2016020386,"2016-12-07T03:38:40Z","2016-12-07T03:45:00Z","STL",3,"MTL",3
2016020388,"2016-12-07T03:31:28Z","2016-12-07T03:38:43Z","WPG",3,"DET",4
2016020392,"2016-12-08T03:45:31Z","2016-12-08T03:49:42Z","WSH",1,"BOS",0
2016020393,"2016-12-08T06:09:48Z","2016-12-08T06:18:20Z","ANA",4,"CAR",2
2016020403,"2016-12-09T04:42:51Z","2016-12-09T04:44:45Z","ARI",1,"CGY",2
2016020408,"2016-12-10T03:36:21Z","2016-12-10T03:43:14Z","MIN",9,"EDM",3
2016020409,"2016-12-10T04:09:20Z","2016-12-10T04:10:58Z","CHI",0,"NYR",1
2016020422,"2016-12-12T00:44:07Z","2016-12-12T00:49:31Z","DET",1,"PHI",6
2016020430,"2016-12-13T03:10:55Z","2016-12-13T03:21:10Z","MTL",1,"BOS",2
2016020435,"2016-12-14T03:14:11Z","2016-12-14T03:21:52Z","TOR",2,"SJS",3
2016020441,"2016-12-15T02:58:36Z","2016-12-15T03:07:14Z","OTT",1,"SJS",3
2016020442,"2016-12-15T03:15:12Z","2016-12-15T03:18:38Z","PIT",1,"BOS",2
2016020447,"2016-12-16T03:11:22Z","2016-12-16T03:17:17Z","TOR",4,"ARI",3
2016020451,"2016-12-16T03:43:34Z","2016-12-16T03:49:20Z","WPG",3,"FLA",2
2016020453,"2016-12-17T02:37:13Z","2016-12-17T02:39:13Z","BUF",2,"NYI",1
2016020454,"2016-12-17T02:36:07Z","2016-12-17T02:38:07Z","PIT",0,"LAK",2
2016020456,"2016-12-17T03:02:53Z","2016-12-17T03:09:44Z","CAR",5,"WSH",4
2016020462,"2016-12-18T02:49:27Z","2016-12-18T02:52:13Z","TOR",3,"PIT",0
2016020466,"2016-12-18T02:26:14Z","2016-12-18T02:34:38Z","CAR",6,"BUF",2
2016020468,"2016-12-18T03:32:33Z","2016-12-18T03:40:50Z","NSH",2,"NYR",1
2016020469,"2016-12-18T05:37:22Z","2016-12-18T05:45:06Z","EDM",1,"TBL",1
2016020472,"2016-12-18T23:31:47Z","2016-12-18T23:32:50Z","VAN",1,"CBJ",1
2016020475,"2016-12-19T03:05:29Z","2016-12-19T03:12:34Z","NYR",2,"NJD",4
2016020476,"2016-12-20T02:33:26Z","2016-12-20T02:40:19Z","PHI",1,"NSH",4
2016020477,"2017-03-28T01:35:14Z","2017-03-28T01:41:05Z","CAR",2,"DET",2
2016020479,"2016-12-20T03:38:58Z","2016-12-20T03:44:01Z","STL",2,"EDM",2
2016020484,"2016-12-21T02:37:26Z","2016-12-21T02:44:33Z","CBJ",4,"LAK",3
2016020487,"2016-12-21T03:20:10Z","2016-12-21T03:26:36Z","FLA",2,"BUF",2
2016020490,"2016-12-21T04:17:21Z","2016-12-21T04:20:25Z","DAL",1,"STL",1
2016020493,"2016-12-22T03:36:58Z","2016-12-22T03:44:45Z","PHI",4,"WSH",4
2016020499,"2016-12-23T03:09:19Z","2016-12-23T03:16:17Z","OTT",1,"ANA",1
2016020510,"2016-12-24T03:20:56Z","2016-12-24T03:29:22Z","FLA",3,"DET",1
2016020511,"2016-12-24T03:03:07Z","2016-12-24T03:06:49Z","CAR",1,"BOS",0
2016020512,"2016-12-24T04:09:45Z","2016-12-24T04:10:30Z","CHI",0,"COL",1
2016020513,"2016-12-24T04:05:43Z","2016-12-24T04:08:50Z","DAL",2,"LAK",0
2016020516,"2016-12-24T06:12:39Z","2016-12-24T06:17:21Z","SJS",1,"EDM",0
2016020522,"2016-12-28T03:38:28Z","2016-12-28T03:42:19Z","NSH",2,"MIN",3
2016020526,"2016-12-28T05:36:25Z","2016-12-28T05:39:55Z","ANA",0,"SJS",1
2016020527,"2016-12-29T02:51:35Z","2016-12-29T02:58:59Z","FLA",2,"TOR",6
2016020529,"2016-12-29T03:09:17Z","2016-12-29T03:11:53Z","TBL",2,"MTL",0
2016020533,"2016-12-30T02:39:20Z","2016-12-30T02:47:00Z","WSH",4,"NJD",4
2016020534,"2016-12-30T03:38:16Z","2016-12-30T03:40:44Z","OTT",0,"DET",1
2016020535,"2016-12-30T03:11:36Z","2016-12-30T03:17:31Z","TBL",0,"TOR",3
2016020536,"2016-12-30T03:18:55Z","2016-12-30T03:20:45Z","FLA",0,"MTL",2
2016020546,"2016-12-31T05:40:12Z","2016-12-31T05:45:52Z","VAN",2,"ANA",2
2016020552,"2017-01-01T02:46:07Z","2017-01-01T02:53:05Z","PIT",4,"MTL",0
2016020557,"2017-01-01T05:42:02Z","2017-01-01T05:49:06Z","EDM",6,"VAN",5
2016020559,"2017-01-01T23:44:28Z","2017-01-01T23:49:23Z","TOR",4,"DET",2
2016020561,"2017-01-02T03:43:13Z","2017-01-02T03:51:50Z","ANA",2,"PHI",3
2016020566,"2017-01-04T02:44:34Z","2017-01-04T02:47:34Z","WSH",1,"TOR",0
2016020570,"2017-01-04T03:40:28Z","2017-01-04T03:47:18Z","NSH",2,"MTL",5
2016020571,"2017-01-04T05:43:03Z","2017-01-04T05:44:12Z","SJS",1,"LAK",1
2016020574,"2017-01-05T03:49:22Z","2017-01-05T03:51:15Z","DAL",0,"MTL",1
2016020582,"2017-01-06T04:00:58Z","2017-01-06T04:01:57Z","CHI",3,"BUF",0
2016020588,"2017-01-07T04:46:57Z","2017-01-07T04:55:00Z","COL",5,"NYI",1
2016020590,"2017-01-07T05:37:43Z","2017-01-07T05:43:30Z","ANA",3,"ARI",1
2016020593,"2017-01-07T23:44:38Z","2017-01-07T23:50:28Z","LAK",2,"MIN",2
2016020597,"2017-01-08T02:34:17Z","2017-01-08T02:41:50Z","NJD",1,"EDM",4
2016020600,"2017-01-08T03:38:44Z","2017-01-08T03:49:12Z","ARI",1,"NYI",6
2016020604,"2017-01-09T00:33:38Z","2017-01-09T00:36:01Z","CAR",2,"BOS",1
2016020605,"2017-01-09T01:36:25Z","2017-01-09T01:41:58Z","CBJ",2,"PHI",0
2016020616,"2017-01-11T03:36:36Z","2017-01-11T03:46:28Z","NSH",1,"VAN",2
2016020617,"2017-01-11T04:14:00Z","2017-01-11T04:16:03Z","CHI",1,"DET",0
2016020624,"2017-01-13T02:46:40Z","2017-01-13T02:56:12Z","PHI",1,"VAN",4
2016020631,"2017-01-13T04:36:06Z","2017-01-13T04:39:23Z","EDM",4,"NJD",1
2016020649,"2017-01-15T05:44:58Z","2017-01-15T05:52:51Z","EDM",6,"CGY",0
2016020650,"2017-01-15T05:57:30Z","2017-01-15T06:00:34Z","LAK",2,"WPG",1
2016020654,"2017-01-16T02:34:33Z","2017-01-16T02:36:54Z","VAN",2,"NJD",1
2016020655,"2017-01-16T04:37:01Z","2017-01-16T04:38:59Z","ANA",0,"STL",2
2016020661,"2017-01-17T02:53:51Z","2017-01-17T02:56:41Z","PIT",2,"WSH",0
2016020671,"2017-01-18T05:42:00Z","2017-01-18T05:46:20Z","ANA",2,"TBL",0
2016020674,"2017-01-19T03:47:03Z","2017-01-19T03:53:55Z","DET",2,"BOS",1
2016020675,"2017-01-19T05:11:39Z","2017-01-19T05:21:17Z","EDM",1,"FLA",2
2016020686,"2017-01-21T02:42:11Z","2017-01-21T02:52:15Z","BUF",2,"DET",2
2016020689,"2017-01-21T04:56:24Z","2017-01-21T05:08:56Z","EDM",8,"NSH",2
2016020693,"2017-01-22T02:51:00Z","2017-01-22T03:01:48Z","TOR",4,"OTT",2
2016020694,"2017-01-22T02:42:23Z","2017-01-22T02:45:24Z","MTL",3,"BUF",1
2016020697,"2017-01-22T03:50:02Z","2017-01-22T03:51:23Z","DAL",0,"WSH",1
2016020701,"2017-01-22T06:02:37Z","2017-01-22T06:05:08Z","SJS",3,"COL",0
2016020703,"2017-01-22T20:08:13Z","2017-01-22T20:10:37Z","DET",0,"NYR",1
2016020705,"2017-01-23T01:42:09Z","2017-01-23T01:47:53Z","NYI",4,"PHI",5
2016020713,"2017-01-24T04:41:03Z","2017-01-24T04:42:55Z","ARI",2,"FLA",0
2016020714,"2017-01-25T02:46:31Z","2017-01-25T02:53:53Z","BOS",2,"DET",2
2016020720,"2017-01-25T03:52:19Z","2017-01-25T03:56:31Z","NSH",1,"BUF",2
2016020723,"2017-01-25T04:10:41Z","2017-01-25T04:19:00Z","DAL",4,"MIN",2
2016020733,"2017-01-27T03:07:36Z","2017-01-27T03:14:05Z","OTT",3,"CGY",2
2016020734,"2017-01-27T03:10:37Z","2017-01-27T03:15:08Z","FLA",3,"TBL",0
2016020758,"2017-02-03T03:13:04Z","2017-02-03T03:19:09Z","BUF",2,"NYR",5
2016020766,"2017-02-04T02:37:16Z","2017-02-04T02:44:28Z","PIT",5,"CBJ",0
2016020769,"2017-02-04T03:17:57Z","2017-02-04T03:23:25Z","NJD",1,"CGY",2
2016020772,"2017-02-04T20:34:09Z","2017-02-04T20:37:51Z","PHI",0,"LAK",1
2016020776,"2017-02-05T02:55:15Z","2017-02-05T03:02:59Z","TBL",5,"ANA",0
2016020777,"2017-02-05T02:46:09Z","2017-02-05T02:50:55Z","NYI",1,"CAR",2
2016020783,"2017-02-05T06:14:11Z","2017-02-05T06:22:46Z","SJS",5,"ARI",2
2016020785,"2017-02-05T20:34:00Z","2017-02-05T20:42:33Z","MTL",2,"EDM",2
2016020788,"2017-02-07T02:35:49Z","2017-02-07T02:41:29Z","NYI",1,"TOR",1
2016020790,"2017-02-08T02:39:00Z","2017-02-08T02:42:08Z","BUF",1,"SJS",0
2016020792,"2017-02-08T02:33:10Z","2017-02-08T02:44:19Z","PIT",0,"CGY",7
2016020796,"2017-02-08T03:05:24Z","2017-02-08T03:10:33Z","DET",2,"CBJ",3
2016020801,"2017-02-09T03:46:43Z","2017-02-09T03:52:49Z","MIN",3,"CHI",5
2016020808,"2017-02-10T03:09:18Z","2017-02-10T03:10:35Z","TOR",0,"STL",1
2016020812,"2017-02-10T04:46:34Z","2017-02-10T04:49:41Z","ARI",1,"MTL",4
2016020813,"2017-02-11T03:42:07Z","2017-02-11T03:50:00Z","MIN",5,"TBL",1
2016020817,"2017-02-11T20:41:45Z","2017-02-11T20:45:10Z","PHI",2,"SJS",1
2016020826,"2017-02-12T03:45:16Z","2017-02-12T03:52:14Z","ARI",1,"PIT",2
2016020846,"2017-02-16T06:15:08Z","2017-02-16T06:17:15Z","SJS",1,"FLA",2
2016020850,"2017-02-17T02:44:19Z","2017-02-17T02:50:44Z","PIT",4,"WPG",4
2016020855,"2017-02-18T02:41:27Z","2017-02-18T02:43:33Z","CBJ",1,"PIT",0
2016020856,"2017-02-18T03:06:05Z","2017-02-18T03:14:42Z","CAR",0,"COL",3
2016020860,"2017-02-18T21:46:47Z","2017-02-18T21:55:41Z","DET",1,"WSH",4
2016020864,"2017-02-19T03:36:00Z","2017-02-19T03:40:16Z","DAL",1,"TBL",4
2016020867,"2017-02-19T05:51:23Z","2017-02-19T05:52:09Z","VAN",1,"CGY",1
2016020876,"2017-02-20T03:53:45Z","2017-02-20T03:56:48Z","COL",1,"TBL",3
2016020877,"2017-02-20T04:14:22Z","2017-02-20T04:21:30Z","SJS",1,"BOS",5
2016020883,"2017-02-22T02:34:06Z","2017-02-22T02:41:05Z","NYR",4,"MTL",2
2016020885,"2017-02-22T03:26:36Z","2017-02-22T03:32:39Z","TOR",2,"WPG",1
2016020888,"2017-02-22T03:56:52Z","2017-02-22T03:58:45Z","NSH",0,"CGY",1
2016020894,"2017-02-24T03:06:59Z","2017-02-24T03:15:02Z","TOR",2,"NYR",5
2016020905,"2017-02-26T00:32:37Z","2017-02-26T00:35:46Z","NJD",1,"NYR",1
2016020907,"2017-02-26T02:40:50Z","2017-02-26T02:43:50Z","TOR",2,"MTL",2
2016020919,"2017-02-28T02:39:03Z","2017-02-28T02:47:21Z","NJD",2,"MTL",6
2016020921,"2017-02-28T03:54:19Z","2017-02-28T03:55:21Z","MIN",1,"LAK",0
2016020923,"2017-03-01T02:38:42Z","2017-03-01T02:44:23Z","BUF",4,"NSH",1
2016020926,"2017-03-01T03:11:35Z","2017-03-01T03:26:05Z","MTL",4,"CBJ",5
2016020927,"2017-03-01T03:06:19Z","2017-03-01T03:13:57Z","FLA",3,"CAR",3
2016020931,"2017-03-01T04:47:44Z","2017-03-01T04:51:11Z","CGY",1,"LAK",0
2016020932,"2017-03-01T05:34:09Z","2017-03-01T05:39:06Z","VAN",0,"DET",2
2016020934,"2017-03-02T02:42:13Z","2017-03-02T02:44:46Z","TBL",1,"CAR",0
2016020938,"2017-03-03T02:38:14Z","2017-03-03T02:45:37Z","PHI",5,"FLA",4
2016020944,"2017-03-03T06:13:41Z","2017-03-03T06:22:55Z","LAK",4,"TOR",4
2016020949,"2017-03-04T03:58:34Z","2017-03-04T04:05:02Z","CHI",3,"NYI",5
2016020950,"2017-03-04T04:42:50Z","2017-03-04T04:50:09Z","CGY",4,"DET",5
2016020953,"2017-03-05T02:33:55Z","2017-03-05T02:44:12Z","BUF",2,"TBL",5
2016020957,"2017-03-05T03:05:12Z","2017-03-05T03:10:41Z","WSH",2,"PHI",2
2016020971,"2017-03-07T03:15:20Z","2017-03-07T03:20:28Z","TBL",1,"NYR",2
2016020980,"2017-03-08T05:37:26Z","2017-03-08T05:40:09Z","VAN",0,"MTL",1
2016020981,"2017-03-08T05:49:30Z","2017-03-08T05:56:31Z","ANA",1,"NSH",4
2016020991,"2017-03-10T04:39:03Z","2017-03-10T04:40:22Z","ARI",0,"OTT",1
2016020992,"2017-03-10T05:34:59Z","2017-03-10T05:37:40Z","VAN",2,"NYI",1
2016020993,"2017-03-10T06:18:11Z","2017-03-10T06:25:06Z","LAK",4,"NSH",0
2016020999,"2017-03-11T04:25:53Z","2017-03-11T04:33:37Z","EDM",2,"PIT",3
2016021004,"2017-03-12T01:43:17Z","2017-03-12T01:45:49Z","CAR",1,"TOR",1
2016021019,"2017-03-14T02:45:30Z","2017-03-14T02:50:09Z","NSH",2,"WPG",1
2016021020,"2017-03-14T03:39:29Z","2017-03-14T03:47:40Z","CGY",2,"PIT",6
2016021024,"2017-03-29T01:51:00Z","2017-03-29T01:49:54Z","NJD",3,"WPG",2
2016021026,"2017-03-15T01:29:11Z","2017-03-15T01:30:41Z","CAR",0,"NYI",1
2016021028,"2017-03-15T02:03:55Z","2017-03-15T02:10:50Z","OTT",3,"TBL",3
2016021031,"2017-03-15T05:15:58Z","2017-03-15T05:25:07Z","LAK",4,"ARI",3
2016021039,"2017-03-17T01:30:52Z","2017-03-17T01:32:51Z","WSH",0,"NSH",2
2016021046,"2017-03-17T04:45:54Z","2017-03-17T04:54:48Z","ARI",1,"DET",4
2016021049,"2017-03-18T01:38:48Z","2017-03-18T01:46:10Z","NYR",2,"FLA",2
2016021052,"2017-03-18T04:35:23Z","2017-03-18T04:42:09Z","ANA",3,"BUF",1
2016021055,"2017-03-19T01:44:10Z","2017-03-19T01:50:10Z","TOR",1,"CHI",3
2016021056,"2017-03-19T01:40:39Z","2017-03-19T01:49:15Z","OTT",4,"MTL",0
2016021066,"2017-03-20T02:06:47Z","2017-03-20T02:08:51Z","PHI",2,"CAR",1
2016021077,"2017-03-22T01:46:48Z","2017-03-22T01:54:05Z","NJD",2,"NYR",3
2016021079,"2017-03-22T02:08:46Z","2017-03-22T02:14:38Z","MTL",0,"DET",6
2016021084,"2017-03-22T03:13:46Z","2017-03-22T03:21:45Z","CHI",4,"VAN",1
2016021090,"2017-03-24T01:41:03Z","2017-03-24T01:48:06Z","WSH",3,"CBJ",3
2016021093,"2017-03-24T02:12:04Z","2017-03-24T02:20:50Z","OTT",1,"PIT",5
2016021098,"2017-03-24T03:09:19Z","2017-03-24T03:15:59Z","CHI",3,"DAL",6
2016021101,"2017-03-25T01:40:22Z","2017-03-25T01:49:00Z","PIT",6,"NYI",3
2016021102,"2017-03-25T02:13:33Z","2017-03-25T02:18:39Z","DET",0,"TBL",3
2016021113,"2017-03-26T01:44:10Z","2017-03-26T01:51:51Z","STL",1,"CGY",6
2016021118,"2017-03-26T23:31:20Z","2017-03-26T23:32:15Z","NJD",0,"DAL",1
2016021119,"2017-03-26T19:04:56Z","2017-03-26T19:07:10Z","DET",2,"MIN",1
2016021124,"2017-03-28T02:05:18Z","2017-03-28T02:12:39Z","TBL",4,"CHI",1
2016021128,"2017-03-29T01:40:51Z","2017-03-29T01:47:36Z","PHI",3,"OTT",3
2016021133,"2017-03-29T02:43:49Z","2017-03-29T02:49:00Z","MIN",1,"WSH",3
2016021136,"2017-03-29T05:02:14Z","2017-03-29T05:07:32Z","SJS",2,"NYR",2
2016021143,"2017-03-31T01:33:18Z","2017-03-31T01:35:54Z","CAR",1,"CBJ",1
2016021148,"2017-03-31T02:44:45Z","2017-03-31T02:51:18Z","WPG",2,"ANA",0
2016021150,"2017-04-01T01:41:57Z","2017-04-01T01:49:06Z","NYR",3,"PIT",3
2016021153,"2017-04-01T03:28:35Z","2017-04-01T03:34:41Z","COL",2,"STL",5
2016021160,"2017-04-02T01:45:05Z","2017-04-02T01:47:33Z","TBL",0,"MTL",3
2016021164,"2017-04-02T04:44:29Z","2017-04-02T04:46:32Z","EDM",1,"ANA",0
2016021177,"2017-04-04T01:42:26Z","2017-04-04T01:47:47Z","DET",5,"OTT",7
2016021180,"2017-04-05T01:35:21Z","2017-04-05T01:37:18Z","NJD",1,"PHI",0
2016021185,"2017-04-05T02:31:26Z","2017-04-05T02:33:42Z","NSH",0,"NYI",2
2016021187,"2017-04-05T03:00:07Z","2017-04-05T03:05:32Z","DAL",3,"ARI",3
2016021188,"2017-04-05T03:38:58Z","2017-04-05T03:41:13Z","COL",1,"CHI",0
2016021194,"2017-04-07T01:39:20Z","2017-04-07T01:44:38Z","BOS",4,"OTT",2
2016021212,"2017-04-09T01:37:09Z","2017-04-09T01:40:14Z","DET",1,"MTL",4
2016021214,"2017-04-09T01:33:28Z","2017-04-09T01:42:45Z","CAR",5,"STL",4
2016021216,"2017-04-09T02:40:09Z","2017-04-09T02:51:21Z","DAL",4,"COL",1
2016021220,"2017-04-09T00:36:49Z","2017-04-09T00:38:08Z","LAK",1,"CHI",0
2016021227,"2017-04-10T01:25:49Z","2017-04-10T01:33:26Z","PHI",5,"CAR",1
