gameid,startTime,endTime,homeTeam,homeShots,awayTeam,awayShots
2019020398,"2019-11-30T00:44:00Z","2019-11-30T00:48:43Z","WSH",3,"TBL",0
2019020399,"2019-11-30T01:36:57Z","2019-11-30T01:43:41Z","VGK",4,"ARI",3
2019020404,"2019-11-30T22:38:01Z","2019-11-30T22:39:25Z","MTL",0,"PHI",1
2019020405,"2019-12-01T02:42:54Z","2019-12-01T02:46:30Z","TOR",3,"BUF",2
2019020416,"2019-12-01T22:31:51Z","2019-12-01T22:39:08Z","MIN",3,"DAL",1
2019020430,"2019-12-04T03:43:37Z","2019-12-04T03:48:46Z","NSH",1,"TBL",3
2019020438,"2019-12-06T02:34:21Z","2019-12-06T02:35:50Z","BOS",0,"CHI",1
2019020441,"2019-12-06T02:29:29Z","2019-12-06T02:36:18Z","NYI",2,"VGK",1
2019020443,"2019-12-06T02:35:17Z","2019-12-06T02:44:45Z","CAR",6,"SJS",2
2019020445,"2019-12-06T04:09:26Z","2019-12-06T04:14:30Z","DAL",6,"WPG",2
2019020447,"2019-12-07T02:31:11Z","2019-12-07T02:37:42Z","NJD",2,"CHI",2
2019020453,"2019-12-07T23:40:27Z","2019-12-07T23:45:26Z","VAN",2,"BUF",0
2019020465,"2019-12-09T02:30:55Z","2019-12-09T02:38:23Z","CHI",4,"ARI",3
2019020467,"2019-12-09T03:30:52Z","2019-12-09T03:32:37Z","EDM",0,"BUF",1
2019020471,"2019-12-10T04:35:37Z","2019-12-10T04:38:51Z","COL",0,"CGY",2
2019020476,"2019-12-11T03:55:06Z","2019-12-11T04:01:20Z","MIN",3,"ANA",0
2019020485,"2019-12-12T03:15:12Z","2019-12-12T03:16:56Z","MTL",1,"OTT",0
2019020490,"2019-12-13T02:25:24Z","2019-12-13T02:32:02Z","PIT",2,"CBJ",0
2019020496,"2019-12-13T05:39:52Z","2019-12-13T05:40:58Z","VAN",2,"CAR",1
2019020499,"2019-12-14T03:45:01Z","2019-12-14T03:48:06Z","DAL",1,"VGK",2
2019020501,"2019-12-14T20:39:22Z","2019-12-14T20:44:49Z","OTT",2,"CBJ",3
2019020502,"2019-12-14T20:27:02Z","2019-12-14T20:31:23Z","NYI",2,"BUF",2
2019020504,"2019-12-14T23:35:07Z","2019-12-14T23:41:20Z","ANA",1,"NYR",2
2019020509,"2019-12-15T02:43:45Z","2019-12-15T02:50:02Z","PIT",6,"LAK",0
2019020524,"2019-12-18T02:42:11Z","2019-12-18T02:46:23Z","BOS",3,"LAK",2
2019020526,"2019-12-18T02:33:22Z","2019-12-18T02:40:02Z","TBL",5,"OTT",2
2019020538,"2019-12-20T02:35:45Z","2019-12-20T02:42:33Z","BOS",3,"NYI",2
2019020539,"2019-12-20T02:40:54Z","2019-12-20T02:47:20Z","TBL",1,"DAL",3
2019020541,"2019-12-20T02:41:01Z","2019-12-20T02:42:22Z","CBJ",1,"LAK",0
2019020542,"2019-12-20T03:11:30Z","2019-12-20T03:15:57Z","OTT",1,"NSH",0
2019020545,"2019-12-20T04:42:40Z","2019-12-20T04:48:13Z","CGY",3,"MTL",6
2019020547,"2019-12-20T05:42:08Z","2019-12-20T05:43:47Z","VAN",3,"VGK",0
2019020553,"2019-12-21T20:36:23Z","2019-12-21T20:43:28Z","NYI",2,"ANA",3
2019020555,"2019-12-22T02:38:18Z","2019-12-22T02:49:32Z","BOS",2,"NSH",3
2019020557,"2019-12-22T02:45:20Z","2019-12-22T02:52:15Z","OTT",1,"PHI",7
2019020583,"2019-12-28T02:39:06Z","2019-12-28T02:42:18Z","NJD",0,"TOR",4
2019020585,"2019-12-28T02:34:59Z","2019-12-28T02:40:49Z","WSH",4,"CBJ",0
2019020587,"2019-12-28T03:31:09Z","2019-12-28T03:36:33Z","WPG",0,"STL",5
2019020592,"2019-12-28T05:25:04Z","2019-12-28T05:27:21Z","SJS",1,"LAK",2
2019020593,"2019-12-29T02:48:10Z","2019-12-29T02:50:41Z","TOR",2,"NYR",1
2019020598,"2019-12-29T02:38:42Z","2019-12-29T02:48:08Z","DAL",7,"COL",1
2019020603,"2019-12-30T00:36:11Z","2019-12-30T00:39:11Z","OTT",0,"NJD",1
2019020604,"2019-12-30T00:31:32Z","2019-12-30T00:41:30Z","CBJ",3,"CHI",7
2019020610,"2019-12-30T04:00:11Z","2019-12-30T04:06:27Z","ANA",2,"PHI",4
2019020613,"2019-12-31T20:23:32Z","2019-12-31T20:33:37Z","NJD",3,"BOS",2
2019020627,"2020-01-03T02:26:29Z","2020-01-03T02:30:23Z","BOS",0,"CBJ",1
2019020628,"2020-01-03T02:28:34Z","2020-01-03T02:34:02Z","BUF",3,"EDM",0
2019020631,"2020-01-03T02:36:47Z","2020-01-03T02:43:33Z","PIT",0,"SJS",2
2019020643,"2020-01-04T21:35:55Z","2020-01-04T21:43:37Z","MIN",4,"WPG",0
2019020644,"2020-01-04T23:42:50Z","2020-01-04T23:49:30Z","VGK",2,"STL",1
2019020647,"2020-01-05T02:45:37Z","2020-01-05T02:50:05Z","MTL",0,"PIT",2
2019020653,"2020-01-05T20:08:58Z","2020-01-05T20:12:24Z","WSH",1,"SJS",2
2019020656,"2020-01-06T02:41:46Z","2020-01-06T02:49:11Z","MIN",3,"CGY",0
2019020658,"2020-01-06T05:49:07Z","2020-01-06T05:56:34Z","ANA",1,"NSH",2
2019020665,"2020-01-08T02:30:50Z","2020-01-08T02:35:44Z","NJD",2,"NYI",2
2019020668,"2020-01-08T02:43:05Z","2020-01-08T02:45:51Z","CAR",1,"PHI",0
2019020675,"2020-01-09T03:03:57Z","2020-01-09T03:11:10Z","TOR",2,"WPG",5
2019020689,"2020-01-11T03:09:22Z","2020-01-11T03:19:43Z","DET",4,"OTT",2
2019020691,"2020-01-11T04:34:46Z","2020-01-11T04:39:22Z","COL",0,"PIT",2
2019020693,"2020-01-12T02:45:54Z","2020-01-12T02:52:02Z","OTT",2,"MTL",8
2019020694,"2020-01-12T02:27:39Z","2020-01-12T02:33:14Z","NYI",0,"BOS",3
2019020706,"2020-01-13T01:30:50Z","2020-01-13T01:38:59Z","ARI",5,"PIT",3
2019020711,"2020-01-14T02:40:33Z","2020-01-14T02:46:58Z","PHI",4,"BOS",3
